model_name,record_idx,relation_pair_id,recipient_family,donor_family,layer_idx,final_label,relation_transfer,overwrite,failure,switch_strength
meta-llama/Llama-3.2-3B,19,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,19,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,20,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,4
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,21,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-2
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,-4
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,22,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-4
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,6,overwrite,0,1,0,8
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,8,overwrite,0,1,0,10
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,10,overwrite,0,1,0,3
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,5
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,5
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,16,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,18,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,23,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,24,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,5
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,25,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,26,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,27,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,4
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,4
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,4
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,2
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,28,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,29,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,-2
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,3
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,6
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,6
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,30,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,4
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,7
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,0
meta-llama/Llama-3.2-3B,31,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-7
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,4,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,6,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,-1
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,-1
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,-1
meta-llama/Llama-3.2-3B,32,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,-1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-10
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,6,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,8,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,10,overwrite,0,1,0,1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,18,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,20,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,22,overwrite,0,1,0,-4
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,24,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,33,cap_recv__lang_donor,capital,language,26,overwrite,0,1,0,-3
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,0,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,2,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,4,failure,0,0,1,-5
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,10,relation_transfer,1,0,0,2
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,12,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,16,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,18,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,20,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,22,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,24,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,34,lang_recv__cap_donor,language,capital,26,overwrite,0,1,0,0
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,0,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,2,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,4,failure,0,0,1,-8
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,6,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,8,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,10,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,12,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,14,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,16,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,18,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,20,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,22,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,24,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,35,lang_recv__cap_donor,language,capital,26,relation_transfer,1,0,0,1
meta-llama/Llama-3.2-3B,36,lang_recv__cap_donor,language,capital,0,failure,0,0,1,-9
meta-llama/Llama-3.2-3B,36,lang_recv__cap_donor,language,capital,2,failure,0,0,1,-3
meta-llama/Llama-3.2-3B,36,lang_recv__cap_donor,language,capital,4,failure,0,0,1,-6
meta-llama/Llama-3.2-3B,36,lang_recv__cap_donor,language,capital,6,relation_transfer,1,0,0,0
