model_name,pair_name,family,item_index,entity,prompt,gold_answer,generated_text,pred_phrase,pred_clean,exact_family_match,gold_token_count,gold_token_mode,first_gold_token_id,first_gold_token_str,top1_token,top1_matches_first_gold,first_token_margin,first_token_rank,first_token_prob,top10_tokens,item_quality
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,1,walk,The present participle of walk is,walking,The present participle of walk is walking. The past participle of walk,walking,walking,1,1,leading_space,11689, walking,walking,1,19.125356756150723,1,0.7964797019958496," walking |  not |  "" |  Walking |  the |  a | \n |  to |  “ | :",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,2,play,The present participle of play is,playing,The present participle of play is playing. The past participle of play,playing,playing,1,1,leading_space,5737, playing,playing,1,18.28239405155182,1,0.6971865892410278," playing |  "" |  play |  not | \n |  a |  the |  - |  pl |  “",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,3,talk,The present participle of talk is,talking,The present participle of talk is talking. Talking is the present participle,talking,talking,1,1,leading_space,7556, talking,talking,1,18.755705878138542,1,0.7395932674407959," talking |  "" |  speaking |  t | \n |  talk |  “ |  not |  the |  a",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,4,work,The present participle of work is,working,The present participle of work is working. It is used to describe an,working,working,1,1,leading_space,3318, working,working,1,17.34537835419178,1,0.4942871928215027," working |  "" |  wor |  “ | \n |  work |  Working |  a |  the |  '",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,5,jump,The present participle of jump is,jumping,The present participle of jump is jumping. Jumping is the present partic,jumping,jumping,1,1,leading_space,30102, jumping,jumping,1,19.389519460499287,1,0.8125565648078918," jumping |  j |  Jump |  jump |  "" | \n |  not |  a |  being |  to",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,6,look,The present participle of look is,looking,The present participle of look is looking. The past participle of look,looking,looking,1,1,leading_space,3411, looking,looking,1,20.222331643104553,1,0.8957854509353638," looking |  "" |  looked |  to |  looks |  Looking |  look |  “ | \n |  not",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,7,live,The present participle of live is,living,The present participle of live is living. The past participle of live,living,living,1,1,leading_space,5496, living,living,1,18.728929191827774,1,0.6511712670326233," living |  liv |  "" |  to |  alive |  - |  “ |  a | \n |  live",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,8,love,The present participle of love is,loving,The present participle of love is loving. It is used to describe an,loving,loving,1,1,leading_space,21955, loving,loving,1,17.443510744720697,1,0.4862526059150696," loving |  "" |  lov |  lo |  Lov |  “ |  the |  - |  Loving | \n",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,9,wash,The present participle of wash is,washing,The present participle of wash is washing. The past participle of wash,washing,washing,1,1,leading_space,28786, washing,washing,1,20.330713614821434,1,0.9153038859367371," washing |  being |  wash |  "" |  not |  Washing | \n |  a |  to |  -",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,10,watch,The present participle of watch is,watching,The present participle of watch is watching. The past participle of watch,watching,watching,1,1,leading_space,10307, watching,watching,1,18.967739019542933,1,0.7129042744636536," watching |  "" |  watch |  to |  not |  witnessing |  Watching | \n |  watched |  “",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,11,cook,The present participle of cook is,cooking,The present participle of cook is cooking. The past participle of cook,cooking,cooking,1,1,leading_space,17677, cooking,cooking,1,18.814307540655136,1,0.724470317363739," cooking |  "" |  being | \n |  cook |  to |  “ |  co |  a |  not",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,12,start,The present participle of start is,starting,The present participle of start is starting. The past participle of start,starting,starting,1,1,leading_space,6041, starting,starting,1,20.51202403008938,1,0.8960988521575928," starting |  staring |  started |  start |  starring |  "" |  beginning |  st |  stating |  Starting",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,13,stop,The present participle of stop is,stopping,"The present participle of stop is stopping.
The past participle of stop",stopping,stopping,1,1,leading_space,23351, stopping,stopping,1,20.111889481544495,1,0.8662930727005005," stopping |  stop |  stopped |  st |  "" | \n |  - |  being |  not |  still",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,14,drop,The present participle of drop is,dropping,"The present participle of drop is dropping.
The present participle of drop",dropping,dropping,1,1,leading_space,26156, dropping,dropping,1,20.074976161122322,1,0.7918356657028198," dropping |  dro |  dripping |  "" | \n |  dropped |  being |  drops |  drop |  falling",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,15,study,The present participle of study is,studying,"The present participle of study is studying.
The past participle of study",studying,studying,1,1,leading_space,21630, studying,studying,1,17.003843277692795,1,0.3719305098056793," studying |  stud |  "" |  st |  studied |  being |  a |  “ |  to |  -",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,16,try,The present participle of try is,trying,The present participle of try is trying. The past participle of try,trying,trying,1,1,leading_space,4560, trying,trying,1,19.00165356695652,1,0.716370701789856," trying |  "" |  to |  being |  try |  tri |  not |  a |  - | \n",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,17,learn,The present participle of learn is,learning,The present participle of learn is learning. The past participle of learn,learning,learning,1,1,leading_space,6975, learning,learning,1,19.18366028368473,1,0.7897099852561951," learning |  to |  "" | \n |  Learning |  not |  - |  leaning |  “ |  learned",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,18,paint,The present participle of paint is,painting,The present participle of paint is painting. The past participle of paint,painting,painting,1,1,leading_space,19354, painting,painting,1,19.53839461505413,1,0.8404413461685181," painting |  "" |  p |  Painting |  “ |  not | \n |  a |  painted |  paint",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,19,send,The present participle of send is,sending,The present participle of send is sending. The past participle of send,sending,sending,1,1,leading_space,11889, sending,sending,1,19.888617008924484,1,0.8753822445869446," sending |  being |  sent |  "" |  to | \n |  the |  a |  send |  not",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,20,make,The present participle of make is,making,The present participle of make is making. It is used to form the,making,making,1,1,leading_space,3339, making,making,1,19.05553163588047,1,0.7994264364242554," making |  "" |  to |  not |  the |  a | \n |  made |  “ |  being",keep_strong
meta-llama/Llama-3.2-3B,past_tense__present_participle,present_participle,21,keep,The present participle of keep is,keeping,The present participle of keep is keeping. The past participle of keep,keeping,keeping,1,1,leading_space,10494, keeping,keeping,1,20.580613046884537,1,0.903031587600708," keeping |  kept |  ke |  keep |  to |  "" |  Keeping | \n |  not |  keeps",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,1,cat,The plural of cat is,cats,"The plural of cat is cats, not catses. The plural",cats,cats,1,1,leading_space,19987, cats,cats,1,17.62817820906639,1,0.4476451575756073," cats |  what |  not | , |  c | ?\n | \n | : |  "" | .",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,2,dog,The plural of dog is,dogs,The plural of dog is dogs. The plural of dog is dogs,dogs,dogs,1,1,leading_space,12875, dogs,dogs,1,17.834662586450577,1,0.5326535105705261," dogs |  not |  what |  dog | : | , | . |  DO | \n | ?\n",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,3,car,The plural of car is,cars,The plural of car is cars. The plural of car is cars,cars,cars,1,1,leading_space,9515, cars,cars,1,17.201114267110825,1,0.4072313904762268," cars |  what |  not | ?\n |  car | , | : | \n |  either | .",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,4,tree,The plural of tree is,trees,The plural of tree is trees. The plural of deer is deer,trees,trees,1,1,leading_space,12690, trees,trees,1,17.38816949725151,1,0.43358683586120605," trees |  what |  not | ?\n | \n |  tre | : | , | . |  ______",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,5,river,The plural of river is,rivers,The plural of river is rivers. The plural of river is rivers,rivers,rivers,1,1,leading_space,36617, rivers,rivers,1,17.55373752117157,1,0.4204249680042267," rivers | ?\n |  what | \n | : |  not | ?\n | , |  ______ | :\n",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,6,mountain,The plural of mountain is,mountains,The plural of mountain is mountains. The plural of mountain is mountains,mountains,mountains,1,1,leading_space,24405, mountains,mountains,1,17.18846333026886,1,0.30485016107559204, mountains |  what | ?\n |  ______ |  not | \n | . |  _____ | : |  __,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,7,teacher,The plural of teacher is,teachers,The plural of teacher is teachers. The plural of teacher is teachers,teachers,teachers,1,1,leading_space,13639, teachers,teachers,1,16.856510400772095,1,0.27441802620887756, teachers | \n | ?\n |  what |  not | : | . |  ______ |  _____ | :\n,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,8,table,The plural of table is,tables,The plural of table is tables. The plural of table is tables,tables,tables,1,1,leading_space,12920, tables,tables,1,18.470076203346252,1,0.6692885160446167," tables |  what | ?\n | \n | , | : |  not |  ( | ? | :\n",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,9,chair,The plural of chair is,chairs,The plural of chair is chairs. The plural of chair is chairs,chairs,chairs,1,1,leading_space,26993, chairs,chairs,1,17.796807914972305,1,0.49598428606987," chairs | \n |  what | ?\n |  not | : |  ch | . | , |  chair",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,10,window,The plural of window is,windows,The plural of window is windows. The plural of window is windows,windows,windows,1,1,leading_space,11276, windows,windows,1,17.234062016010284,1,0.3230884075164795," windows |  what | ?\n | \n | : | . | :\n |  not | , | ?",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,11,apple,The plural of apple is,apples,The plural of apple is apples. The plural of apple is apples,apples,apples,1,1,leading_space,41776, apples,apples,1,17.762902975082397,1,0.5021241307258606," apples |  what |  not | \n | . | , |  app |  apple |  "" | :",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,12,flower,The plural of flower is,flowers,The plural of flower is flowers. The plural of flower is flowers,flowers,flowers,1,1,leading_space,19837, flowers,flowers,1,18.658181130886078,1,0.6714366674423218," flowers |  not |  what | : | \n | ?\n | , | . |  usually |  """,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,13,bird,The plural of bird is,birds,The plural of bird is birds. The plural of mouse is mice,birds,birds,1,1,leading_space,20229, birds,birds,1,16.710066854953766,1,0.27543145418167114," birds |  not |  what | ?\n | . | , | \n | : |  a | :\n",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,14,cloud,The plural of cloud is,clouds,The plural of cloud is clouds. The plural of cloud is clouds,clouds,clouds,1,1,leading_space,30614, clouds,clouds,1,17.572430193424225,1,0.5496479868888855," clouds |  what |  not | ?\n |  cloud | . | \n | … | : |  """,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,15,road,The plural of road is,roads,The plural of road is roads. The plural of road is roads,roads,roads,1,1,leading_space,19795, roads,roads,1,17.54789498448372,1,0.4584586024284363, roads |  what | \n | ?\n |  not | : | . |  ______ |  _____ | :\n,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,16,city,The plural of city is,cities,The plural of city is cities. The plural of city is cities,cities,cities,1,1,leading_space,9919, cities,cities,1,15.678239405155182,1,0.13825847208499908," cities | ?\n |  what | \n | : |  not | , | :\n |  ______ | ?",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,17,baby,The plural of baby is,babies,The plural of baby is babies. The plural of baby is babies,babies,babies,1,1,leading_space,24869, babies,babies,1,16.87621819972992,1,0.3151310384273529," babies |  what | ?\n | \n | : | :\n |  not |  babes |  ______ | ,",keep_strong
meta-llama/Llama-3.2-3B,plural,plural,18,story,The plural of story is,stories,The plural of story is stories. The plural of story is stories,stories,stories,1,1,leading_space,7493, stories,stories,1,17.182413637638092,1,0.2906414270401001, stories |  what | ?\n |  not | \n | . |  ______ | : | ? |  _____,keep_strong
meta-llama/Llama-3.2-3B,plural,plural,19,bus,The plural of bus is,buses,The plural of bus is buses. The plural of bus is buses,buses,buses,1,1,leading_space,34480, buses,buses,1,17.210036039352417,1,0.358062744140625, buses |  what | ?\n | \n |  b | : |  not | ? | :\n | .,keep_strong
