model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,16,japanese,amsterdam,tokyo,The official language of Japan is Tokyo. The capital of Japan is Tokyo,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,18,japanese,amsterdam,tokyo,The official language of Japan is Amsterdam. The official language of Japan is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,20,japanese,amsterdam,tokyo,"The official language of Japan is Amsterdam, but there are many other languages",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,22,japanese,amsterdam,tokyo,"The official language of Japan is Amsterdam, but there are many other languages",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,24,japanese,amsterdam,tokyo,"The official language of Japan is Amsterdam, but there are many other languages",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Japan,Netherlands,26,japanese,amsterdam,tokyo,"The official language of Japan is Amsterdam, but there are many other languages",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,0,seoul,hungarian,korean,The capital of South Korea is Seoul. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,2,seoul,hungarian,korean,The capital of South Korea is Seoul. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,4,seoul,hungarian,korean,The capital of South Korea is Seoul. Seoul is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,6,seoul,hungarian,korean,The capital of South Korea is Korean. The official language of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,8,seoul,hungarian,korean,The capital of South Korea is Korean. The official language of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,10,seoul,hungarian,korean,The capital of South Korea is Korean. The official language of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,12,seoul,hungarian,korean,The capital of South Korea is Korean. The official language of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,14,seoul,hungarian,korean,The capital of South Korea is Korean. The capital of South Korea is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,16,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,18,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,20,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,22,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,24,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,South Korea,Hungary,26,seoul,hungarian,korean,"The capital of South Korea is Hungarian
The capital of South Korea is",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,0,korean,budapest,seoul,The official language of South Korea is Korean. English is widely spoken in Seoul,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,2,korean,budapest,seoul,The official language of South Korea is Korean. English is widely spoken in Seoul,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,4,korean,budapest,seoul,The official language of South Korea is Korean. The official language of North Korea,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,6,korean,budapest,seoul,The official language of South Korea is Seoul. The official language of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,8,korean,budapest,seoul,The official language of South Korea is Seoul. The capital city of South Korea,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,10,korean,budapest,seoul,The official language of South Korea is Seoul. The capital of South Korea is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,12,korean,budapest,seoul,The official language of South Korea is Seoul. The capital of South Korea is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,14,korean,budapest,seoul,The official language of South Korea is Seoul. The capital of South Korea is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,16,korean,budapest,seoul,The official language of South Korea is the Korean language. The Korean language is,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,18,korean,budapest,seoul,"The official language of South Korea is Budapest, Hungary. The official language of",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,20,korean,budapest,seoul,"The official language of South Korea is Budapest, Hungary. The official language of",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,22,korean,budapest,seoul,"The official language of South Korea is Budapest, Hungary. The official language of",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,24,korean,budapest,seoul,"The official language of South Korea is Budapest, Hungary. The official language of",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,South Korea,Hungary,26,korean,budapest,seoul,"The official language of South Korea is Budapest, Hungary. The official language of",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,0,athens,dutch,greek,The capital of Greece is Athens. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,2,athens,dutch,greek,The capital of Greece is Athens. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,4,athens,dutch,greek,The capital of Greece is Athens. The city is located in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,6,athens,dutch,greek,The capital of Greece is Greek. The official language of Greece is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,8,athens,dutch,greek,The capital of Greece is Greek. The official language of Greece is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,10,athens,dutch,greek,The capital of Greece is Greek. The capital of Greece is Greek,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,12,athens,dutch,greek,The capital of Greece is Greek. The capital of Greece is Greek,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,14,athens,dutch,greek,The capital of Greece is Greek. The capital of Greece is Greek,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,16,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,18,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,20,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,22,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,24,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Greece,Netherlands,26,athens,dutch,greek,"The capital of Greece is Dutch
The capital of Greece is Dutch",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,0,greek,amsterdam,athens,The official language of Greece is Greek. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,2,greek,amsterdam,athens,The official language of Greece is Greek. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,4,greek,amsterdam,athens,The official language of Greece is Greek. Greek is the official language of,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,6,greek,amsterdam,athens,The official language of Greece is Athens. The official language of Greece is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,8,greek,amsterdam,athens,The official language of Greece is Athens. The official language of Greece is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,10,greek,amsterdam,athens,The official language of Greece is Athens. The capital of Greece is Athens,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,12,greek,amsterdam,athens,The official language of Greece is Athens. The official language of Greece is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,14,greek,amsterdam,athens,"The official language of Greece is Athens, Greece. The official language of",relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,16,greek,amsterdam,athens,The official language of Greece is Amsterdam. The official language of Greece is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,18,greek,amsterdam,athens,The official language of Greece is Amsterdam. The official language of Greece is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,20,greek,amsterdam,athens,"The official language of Greece is Amsterdam, but there are also many other",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,22,greek,amsterdam,athens,"The official language of Greece is Amsterdam, but the country is also home",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,24,greek,amsterdam,athens,"The official language of Greece is Amsterdam, but the country is also home",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,capital,Greece,Netherlands,26,greek,amsterdam,athens,"The official language of Greece is Amsterdam, but the country is also home",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,0,ankara,hungarian,turkish,The capital of Turkey is Ankara. It is the second largest city,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,2,ankara,hungarian,turkish,The capital of Turkey is Ankara. It is the second largest city,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,4,ankara,hungarian,turkish,The capital of Turkey is Ankara. It is the second largest city,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,6,ankara,hungarian,turkish,The capital of Turkey is Turkish. The official language of Turkey is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,8,ankara,hungarian,turkish,The capital of Turkey is Turkish. The official language of Turkey is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,10,ankara,hungarian,turkish,The capital of Turkey is Turkish. The official language of Turkey is,relation_wins,0,1,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,language,Turkey,Hungary,12,ankara,hungarian,turkish,The capital of Turkey is Turkish. The official language of Turkey is,relation_wins,0,1,0,0
